32	0	0	.017553	.0408341	.5280113	.5280113	.5280113	.5280113	.5619432	.8659444	.8659444	.8659444	.8685557	.8937694	.9750739	.9750739	.9750739	.9750739	.9817307	.9985248	.9985248	.9985248	.9985248	.9985248	.9985248
33	0	0	0	.0128311	.5961882	.5961882	.5961882	.5975711	.6081308	.8651196	.8651196	.8651196	.8651196	.8868186	.9817516	.9817516	.9817516	.9817516	.9817516	.9959377	.9959377	.9959377	.9959377	.9959377	1
34	.0034551	.0064965	.009283	.0193152	.5720951	.5720951	.5720951	.5720951	.5792194	.8352066	.8352066	.8366494	.8392142	.8514134	.9793261	.9793261	.9793261	.9793261	.9793261	.991232	.991232	.991232	.991232	.991232	1
35	0	.0018916	.0066636	.0095229	.5944508	.5944508	.5944508	.59648	.6141441	.8858666	.8858666	.8858666	.8858666	.8875632	.9774739	.9774739	.9774739	.9774739	.9774739	.991623	.991623	.991623	.991623	.991623	1
36	0	0	.0043782	.0101886	.5791932	.5791932	.5791932	.5816904	.5924152	.8811863	.8811863	.8811863	.8811863	.8811863	.9760011	.9760011	.9760011	.9760011	.9760011	.9929698	.9929698	.9929698	.9929698	.9952272	1
37	0	0	0	.0062771	.5547794	.5547794	.5547794	.5599776	.572663	.8738351	.8738351	.8738351	.8738351	.8786363	.9700394	.9700394	.9700394	.9700394	.9700394	.9961784	.9961784	.9961784	.9961784	.9961784	1
38	0	.0018091	.0018091	.0064295	.5969846	.5969846	.5969846	.5969846	.6000478	.8618192	.8618192	.8618192	.8618192	.8673815	.972395	.972395	.972395	.972395	.9741379	.9990773	.9990773	.9990773	.9990773	.9990773	1
39	0	0	0	.0072609	.5863587	.5863587	.5863587	.5863587	.5896356	.8468177	.8468177	.8468177	.8468177	.8468177	.9546823	.9546823	.9546823	.9546823	.9562933	.9902298	.9902298	.9902298	.9902298	.9902298	.9997405
40	0	0	.0012635	.0076099	.5932826	.5932826	.5932826	.5971068	.5996735	.8353401	.8353401	.8353401	.8353401	.8433521	.9470972	.9470972	.9470972	.9470972	.948327	.9863088	.9863088	.9863088	.9863088	.9863088	1
41	0	0	.0022843	.0035938	.5733067	.5733067	.5733067	.5733067	.5753652	.8479241	.8479241	.8479241	.8479241	.8545408	.9382014	.9382014	.9382014	.9382014	.9382014	.9853264	.9853264	.9853264	.9853264	.9853264	.9975718
42	0	0	.0007781	.0074139	.6059531	.6059531	.6059531	.6059531	.6089543	.8638117	.8638117	.8638117	.8638117	.8638117	.962388	.962388	.962388	.962388	.962388	.987754	.987754	.987754	.987754	.987754	1
43	0	0	.0021875	.0056221	.591642	.591642	.591642	.591642	.591642	.8853865	.8853865	.8853865	.8853865	.886728	.9675074	.9675074	.9675074	.9675074	.9675074	.9953699	.9953699	.9953699	.9953699	.9953699	1
44	0	0	.003723	.0056947	.5594854	.5594854	.5594854	.5616062	.5616062	.8413026	.8413026	.8422182	.8422182	.8422182	.9709565	.9709565	.9709565	.9709565	.9709565	.996463	.996463	.996463	.996463	.996463	.9982439
45	0	0	.0016184	.005346	.5714803	.5714803	.5714803	.5714803	.5733005	.8349481	.8349481	.8349481	.8349481	.8349481	.9488153	.9488153	.9488153	.9488153	.9488153	.9880868	.9880868	.9880868	.9880868	.9880868	1
46	.0016172	.0016172	.0032188	.003494	.6259093	.6259093	.6259093	.6259093	.6277125	.8527207	.8527207	.8527207	.8527207	.8527207	.9656478	.9656478	.9656478	.9656478	.9656478	.9854171	.9854171	.9854171	.9854171	.9854171	.9977013
47	0	0	0	0	.6072464	.6072464	.6072464	.6072464	.6118547	.8814208	.8814208	.8814208	.8814208	.8816802	.9557881	.9557881	.9557881	.9557881	.9557881	.9849982	.9849982	.9849982	.9849982	.9849982	1
48	0	0	0	.0018003	.61581	.61581	.61581	.61581	.61581	.8854271	.8854271	.8854271	.8854271	.8854271	.9701113	.9701113	.9701113	.9701113	.973118	1	1	1	1	1	1
49	0	0	0	.0015829	.5472313	.5472313	.5472313	.5472313	.5472313	.8450146	.8450146	.8559803	.8559803	.8559803	.9706135	.9706135	.9706135	.9706135	.9706135	.9953794	.9953794	.9953794	.9953794	.9953794	1
50	0	0	0	0	.623129	.623129	.623129	.623129	.623129	.8870547	.8870547	.8870547	.8870547	.9020206	.971148	.971148	.971148	.971148	.971148	.9936333	.9936333	.9936333	.9936333	.9936333	1
51	0	0	0	0	.4612922	.4612922	.4612922	.4612922	.4612922	.8892771	.8892771	.8892771	.8892771	.9093007	.9627603	.9627603	.9627603	.9627603	.9627603	1	1	1	1	1	1
